Date,Symbols,Close,High,Low,Open,Volume
2021-07-14,AAPL,148.094,148.514,146.636,147.046,127954137.99762
2021-07-14,BABA,211.5,216.35,211.03,215.5,19484214.0
2021-07-14,TSLA,217.793,226.203,217.613,223.583,64923570.0
2021-07-14,META,347.63,355.2,346.73,354.56,13894221.0
2021-07-14,XOM,56.1046,58.178999999999995,55.9399,57.6506,22890622.771223
2021-07-14,AMZN,184.084,185.88299999999998,183.041,185.442,65931360.0
2021-07-14,GOOGL,128.237,129.326,127.914,127.958,23745660.0
2021-07-15,DIA,349.07199999999995,349.13199999999995,346.773,347.033,5095279.8355618
2021-07-15,SPY,428.645,429.412,426.634,428.705,55912201.711558
2021-07-15,MCHI,78.1925,78.6484,77.8752,78.1037,3906752.4921227996
2021-07-15,QQQ,358.531,361.19599999999997,356.485,360.986,53686861.660427004
2021-07-15,AAPL,147.425,148.94299999999998,146.05700000000002,148.184,107579807.15619001
2021-07-15,BABA,214.76,216.6,213.1606,215.11,14283583.0
2021-07-15,TSLA,216.86700000000002,222.047,212.627,219.463,60628713.0
2021-07-15,META,344.46,349.2348,340.22,349.2348,14781594.0
2021-07-15,XOM,55.5586,56.2654,55.3841,55.7654,16818779.445880998
2021-07-15,AMZN,181.56,184.77,181.046,184.71,63705840.0
2021-07-15,GOOGL,127.005,128.7,126.53,128.649,24218800.0
2021-07-16,DIA,346.083,350.08099999999996,345.68300000000005,350.061,5721211.407066099
2021-07-16,SPY,425.279,429.92900000000003,424.861,429.88,76956277.669837
2021-07-16,MCHI,77.2616,78.2424,77.093,78.1925,5211580.324446499
2021-07-16,QQQ,355.63599999999997,360.417,355.277,359.409,47523362.825311
2021-07-16,AAPL,145.358,148.703,144.849,147.405,93914459.54531701
2021-07-16,BABA,212.1,215.2,211.46,214.85,11150244.0
2021-07-16,TSLA,214.74,218.9,214.067,218.227,49112910.0
2021-07-16,META,341.16,345.9899,340.14,344.91,11026093.0
2021-07-16,XOM,54.0214,55.8498,53.8616,55.7752,28700840.3325
2021-07-16,AMZN,178.68200000000002,182.303,178.523,181.666,80874120.0
2021-07-16,GOOGL,126.97,127.81200000000001,126.154,127.663,20424540.0
2021-07-19,DIA,339.236,349.37199999999996,336.73699999999997,341.135,9733726.8451748
2021-07-19,SPY,418.99699999999996,425.349,416.039,420.211,150096597.28206998
2021-07-19,MCHI,76.23100000000001,76.23100000000001,75.4688,75.9028,4247722.5822745
2021-07-19,QQQ,352.722,353.231,350.097,352.103,64760841.382671
2021-07-19,AAPL,141.444,143.05100000000002,140.665,142.732,122297993.19061
2021-07-19,BABA,208.91,209.08,203.24,206.1,15865819.0
2021-07-19,TSLA,215.407,215.733,207.097,209.963,63891270.0
2021-07-19,META,336.95,339.79,334.54,337.57,14372345.0
2021-07-19,XOM,52.1656,52.9666,51.4539,52.4381,40287012.691771
2021-07-19,AMZN,177.48,177.51,174.958,176.62900000000002,75691900.0
2021-07-19,GOOGL,124.57799999999999,126.205,123.505,126.09,27967580.0
2021-07-20,DIA,344.42400000000004,345.463,339.106,339.64599999999996,5813175.4257446
2021-07-20,SPY,425.001,426.345,418.85699999999997,419.704,101028117.12934001
2021-07-20,MCHI,76.1024,76.3498,75.39,75.6275,2956805.1460726
2021-07-20,QQQ,356.814,358.291,351.85400000000004,353.68,42417016.16453
2021-07-20,AAPL,145.118,146.067,141.953,142.452,97035100.27906801
2021-07-20,BABA,210.59,211.5,207.4668,209.0,9986819.0
2021-07-20,TSLA,220.167,220.797,213.5,217.33,46461381.0
2021-07-20,META,341.66,343.45,334.5,338.8,11024277.0
2021-07-20,XOM,52.7411,53.343999999999994,51.8647,52.3068,28389532.592621002
2021-07-20,AMZN,178.66,179.6,175.9,178.36599999999999,65113600.0
2021-07-20,GOOGL,126.21,127.04299999999999,124.351,125.52799999999999,26316440.0
2021-07-21,DIA,347.333,347.49300000000005,345.713,346.31300000000005,3062633.4202584
2021-07-21,SPY,428.44599999999997,428.595,424.95099999999996,426.265,65647053.98173001
2021-07-21,MCHI,76.7957,76.7957,75.6863,75.8549,2238804.9851611
2021-07-21,QQQ,359.569,359.569,356.145,356.375,30427224.432784997
2021-07-21,AAPL,144.379,145.09799999999998,143.611,144.509,75526676.303259
2021-07-21,BABA,211.08,211.85,208.42,209.15,7650329.0
2021-07-21,TSLA,218.43,221.62,216.763,219.87,41860014.0
2021-07-21,META,346.23,346.52,341.25,341.5,9279657.0
2021-07-21,XOM,54.4361,54.9458,53.5606,53.588,22185170.336494
2021-07-21,AMZN,179.26,179.322,177.18200000000002,178.81900000000002,46379780.0
2021-07-21,GOOGL,127.54899999999999,127.596,126.023,126.134,20746180.0
2021-07-22,DIA,347.602,348.152,346.023,347.11300000000006,2433854.640735
2021-07-22,SPY,429.342,429.601,427.589,428.635,48561061.540415995
2021-07-22,MCHI,76.7858,77.0432,76.4884,76.8556,4647518.6731463
2021-07-22,QQQ,361.954,361.964,359.778,359.778,30419562.733613
2021-07-22,AAPL,145.768,147.136,144.789,144.909,77888043.826515
2021-07-22,BABA,214.04,216.39,212.6,212.64,10563112.0
2021-07-22,TSLA,216.42,220.72299999999998,214.86700000000002,218.81400000000002,45317181.0
2021-07-22,META,351.19,351.54,345.21,346.68,12385441.0
2021-07-22,XOM,53.8233,54.4185,53.3999,54.4087,14317583.445514001
2021-07-22,AMZN,181.90200000000002,182.00099999999998,179.114,179.362,65307040.0
2021-07-22,GOOGL,128.421,128.483,127.499,127.844,14301880.0
2021-07-23,DIA,349.911,350.33099999999996,348.542,349.342,4150194.8530074
2021-07-23,SPY,433.75300000000004,434.111,430.64599999999996,431.37300000000005,64675648.918735996
2021-07-23,MCHI,74.122,74.6617,73.4685,74.5969,5025472.8961775005
2021-07-23,QQQ,366.176,366.45599999999996,361.92400000000004,363.30199999999996,32137570.777369
2021-07-23,AAPL,147.505,147.665,145.887,146.506,71955420.507928
2021-07-23,BABA,206.53,206.89,203.56,206.29,25539861.0
2021-07-23,TSLA,214.46,216.267,212.433,215.453,43814832.0
2021-07-23,META,369.79,375.33,357.19,360.91,33694328.0
2021-07-23,XOM,53.7587,53.994,53.2205,53.994,14948255.351614002
2021-07-23,AMZN,182.832,183.30599999999998,181.102,182.0,48725840.0
2021-07-23,GOOGL,133.015,133.399,129.8,130.43,41506420.0
2021-07-26,DIA,350.751,350.791,348.832,349.342,2471249.5067038997
2021-07-26,SPY,434.81800000000004,434.82800000000003,433.086,433.135,44342417.192104995
2021-07-26,MCHI,69.9527,71.4183,69.7043,70.7249,7976951.637509401
2021-07-26,QQQ,366.466,366.865,364.579,365.467,28595414.056252003
2021-07-26,AAPL,147.935,148.773,146.656,147.216,72949108.882683
2021-07-26,BABA,191.76,198.575,190.88,198.37,55736768.0
2021-07-26,TSLA,219.207,222.733,215.703,216.99,76009668.0
2021-07-26,META,372.46,374.44,368.22,369.58,14925222.0
2021-07-26,XOM,55.1155,55.2762,53.7204,53.8714,19510138.933757998
2021-07-26,AMZN,184.99099999999999,185.604,182.362,183.658,58001360.0
2021-07-26,GOOGL,134.035,134.237,132.30200000000002,133.328,30571480.0
2021-07-27,DIA,349.961,350.02099999999996,348.07199999999995,349.36199999999997,3910021.9519665
2021-07-27,SPY,432.847,433.75300000000004,429.86,433.723,68357902.806729
2021-07-27,MCHI,67.1393,67.3378,65.525,66.847,10808248.4855
2021-07-27,QQQ,362.43300000000005,366.19599999999997,358.17199999999997,366.19599999999997,58253571.012796
2021-07-27,AAPL,145.738,148.154,144.529,148.07399999999998,105563856.77134
2021-07-27,BABA,186.07,186.9,179.6701,183.59,59265660.0
2021-07-27,TSLA,214.92700000000002,222.167,209.08,221.13299999999998,98439870.0
2021-07-27,META,367.81,373.15,364.55,371.91,15705447.0
2021-07-27,XOM,54.5037,54.6723,53.9136,54.6723,17890780.918103
2021-07-27,AMZN,181.32,184.925,179.308,184.925,82637800.0
2021-07-27,GOOGL,131.9,134.399,130.10399999999998,134.251,54709480.0
2021-07-28,DIA,348.702,350.57099999999997,348.05199999999996,350.361,3704743.8561638
2021-07-28,SPY,432.667,434.111,431.164,433.494,53220368.83172
2021-07-28,MCHI,71.2896,71.547,69.2045,69.2693,8193734.5062534
2021-07-28,QQQ,363.811,365.42800000000005,361.246,363.591,42298859.477809004
2021-07-28,AAPL,143.96,145.937,141.533,143.82,119776812.98643
2021-07-28,BABA,196.01,198.0,189.76,190.23,34535175.0
2021-07-28,TSLA,215.66,218.32299999999998,213.13299999999998,215.665,48019788.0
2021-07-28,META,373.28,377.5499,366.93,374.56,29676910.0
2021-07-28,XOM,54.8704,55.2517,54.3047,54.6625,17884276.001569
2021-07-28,AMZN,181.516,182.921,180.05,181.68900000000002,59987560.0
2021-07-28,GOOGL,136.094,138.297,135.278,136.312,95130600.0
2021-07-29,DIA,350.161,351.051,349.722,350.311,2430267.118614
2021-07-29,SPY,434.46,435.595,433.62300000000005,433.63300000000004,48111546.450985
2021-07-29,MCHI,71.0322,71.9431,70.4675,71.9431,7526705.0517539
2021-07-29,QQQ,364.459,365.657,363.24199999999996,363.24199999999996,25814524.846941
2021-07-29,AAPL,144.619,145.518,143.561,143.67,57102618.744015
2021-07-29,BABA,197.54,201.14,194.91,201.045,23363233.0
2021-07-29,TSLA,225.783,227.89700000000002,216.267,216.597,91183911.0
2021-07-29,META,358.32,365.52,356.74,361.0,33413244.0
2021-07-29,XOM,55.538999999999994,55.9164,55.191,55.6046,19743795.698853
2021-07-29,AMZN,179.99599999999998,181.89700000000002,179.00099999999998,181.388,110399040.0
2021-07-29,GOOGL,135.778,136.661,135.543,136.15,31715720.0
2021-07-30,DIA,348.82199999999995,350.351,348.01199999999994,349.222,3583492.4113573
2021-07-30,SPY,432.349,433.87199999999996,431.62199999999996,431.76099999999997,69934122.188068
2021-07-30,MCHI,70.5862,70.8336,69.6354,69.7641,3850259.9257717
2021-07-30,QQQ,362.57300000000004,363.162,360.417,360.44699999999995,36686442.908558
2021-07-30,AAPL,144.829,145.298,143.091,143.361,70941471.028392
2021-07-30,BABA,195.19,196.045,190.49,190.58,17250595.0
2021-07-30,TSLA,229.067,232.51,223.0,223.919,88969233.0
2021-07-30,META,356.3,360.73,352.94,354.0,15976179.0
2021-07-30,XOM,54.2576,55.4919,54.0214,55.4919,30402015.244082
2021-07-30,AMZN,166.38,168.407,165.34900000000002,167.39700000000002,199311860.0
2021-07-30,GOOGL,134.727,135.305,134.255,135.035,25575780.0
2021-08-02,DIA,347.69199999999995,351.251,347.403,349.792,2832490.7748746
2021-08-02,SPY,431.44300000000004,434.72900000000004,431.064,434.151,59621271.155471
2021-08-02,MCHI,71.527,71.9331,71.0422,71.1808,4540081.461076401
2021-08-02,QQQ,362.603,364.85900000000004,361.874,364.26,27485280.23523
2021-08-02,AAPL,144.499,145.917,144.23,145.328,63327048.836472996
2021-08-02,BABA,200.09,202.07,196.25,196.27,17889194.0
2021-08-02,TSLA,236.55700000000002,242.313,232.8,233.333,100847295.0
2021-08-02,META,351.95,359.4,350.74,358.1,13180439.0
2021-08-02,XOM,54.2664,55.6615,54.0969,54.239,22148074.869242
2021-08-02,AMZN,166.574,167.946,165.85,167.655,67078300.0
2021-08-02,GOOGL,134.85399999999998,135.336,133.79399999999998,135.11700000000002,21634200.0
2021-08-03,DIA,350.431,350.531,346.45300000000003,348.43199999999996,3826574.5467338995
2021-08-03,SPY,434.94800000000004,435.077,429.969,432.279,58881472.149395
2021-08-03,MCHI,70.685,70.7149,70.1652,70.675,3297890.5046747
2021-08-03,QQQ,364.789,364.909,360.00800000000004,363.272,35755182.260437
2021-08-03,AAPL,146.317,146.986,144.16,144.789,65247263.42334499
2021-08-03,BABA,197.38,197.44,192.0,195.01,20115916.0
2021-08-03,TSLA,236.58,240.88299999999998,233.67,239.667,64860759.0
2021-08-03,META,351.24,353.7699,347.7,352.73,12406054.0
2021-08-03,XOM,54.8517,55.0487,53.6538,54.2576,19319753.073377
2021-08-03,AMZN,168.312,169.55,164.988,167.03599999999997,83146860.0
2021-08-03,GOOGL,135.63,135.732,133.32,135.135,20761880.0
2021-08-04,DIA,347.333,349.42199999999997,347.223,348.93199999999996,3124372.615088
2021-08-04,SPY,432.81699999999995,434.918,432.56800000000004,433.593,47398393.269409
2021-08-04,MCHI,71.7056,72.1506,71.4482,71.4971,3795833.1705178
2021-08-04,QQQ,365.31800000000004,366.296,363.621,364.749,29765963.786790997
2021-08-04,AAPL,145.917,146.736,145.248,146.227,56769060.054818004
2021-08-04,BABA,200.71,203.275,196.91,197.49,22327281.0
2021-08-04,TSLA,236.97299999999998,241.63299999999998,236.31,237.0,51007941.0
2021-08-04,META,358.92,360.48,351.51,352.42,14180572.0
2021-08-04,XOM,53.5694,54.5449,53.542,53.8988,22142300.314985998
2021-08-04,AMZN,167.736,169.44400000000002,167.278,168.968,43678900.0
2021-08-04,GOOGL,135.126,135.65,134.487,135.349,19676020.0
2021-08-05,DIA,349.95099999999996,349.991,348.01199999999994,348.19199999999995,2265665.2810157
2021-08-05,SPY,435.555,435.645,433.69300000000004,434.032,39525182.345675
2021-08-05,MCHI,70.8736,71.2297,70.5962,70.8436,2580340.3918867
2021-08-05,QQQ,367.63300000000004,367.87300000000005,365.42800000000005,366.156,21562529.281275
2021-08-05,AAPL,146.02700000000002,146.786,145.138,145.947,46727569.20364
2021-08-05,BABA,199.28,200.29,197.64,199.27,9881409.0
2021-08-05,TSLA,238.21,240.317,237.137,238.667,38758911.0
2021-08-05,META,362.97,363.9,356.9,359.64,10247207.0
2021-08-05,XOM,53.9086,54.3802,53.5606,53.8429,16106913.899932
2021-08-05,AMZN,168.8,169.45,167.046,167.81099999999998,48670060.0
2021-08-05,GOOGL,136.252,136.35,134.846,135.68,17869000.0
2021-08-06,DIA,351.431,351.83099999999996,350.801,350.961,2127760.7706131
2021-08-06,SPY,436.26199999999994,436.71,435.595,435.89300000000003,47599007.774844
2021-08-06,MCHI,70.0016,70.7838,69.7542,70.7838,4268084.0022787005
2021-08-06,QQQ,366.026,367.334,364.879,366.346,33516463.218895
2021-08-06,AAPL,145.328,146.287,144.819,145.53799999999998,54430115.635317
2021-08-06,BABA,196.39,199.32,195.68,199.25,11967719.0
2021-08-06,TSLA,233.033,238.77700000000002,232.543,237.3,46869147.0
2021-08-06,META,363.51,365.15,361.395,361.4,8925017.0
2021-08-06,XOM,54.5302,54.7282,54.2194,54.342,15797412.684623001
2021-08-06,AMZN,167.247,168.75,166.452,168.75,52752880.0
2021-08-06,GOOGL,135.738,136.472,135.21,136.042,20488120.0
2021-08-09,DIA,350.491,351.401,349.89099999999996,350.941,2326895.2597941
2021-08-09,SPY,435.923,436.57099999999997,435.10699999999997,436.24199999999996,41810224.246526
2021-08-09,MCHI,71.2497,71.4672,70.5962,70.7049,3743401.0606223
2021-08-09,QQQ,366.705,367.244,365.36800000000005,366.496,26103827.882447
2021-08-09,AAPL,145.278,145.887,144.719,145.388,49182751.860663
2021-08-09,BABA,195.25,195.5,192.82,194.58,14657158.0
2021-08-09,TSLA,237.92,239.67700000000002,235.043,236.72299999999998,44146047.0
2021-08-09,META,361.61,365.775,360.75,363.7623,7798872.0
2021-08-09,XOM,53.9086,54.2106,53.5606,53.8429,18916593.096682
2021-08-09,AMZN,167.09400000000002,167.74400000000003,166.426,167.18,42964400.0
2021-08-09,GOOGL,136.91299999999998,137.184,135.339,135.942,17766000.0
2021-08-10,DIA,352.07099999999997,352.28,350.351,350.751,2846392.6732
2021-08-10,SPY,436.45099999999996,437.208,435.67400000000004,436.381,43957089.705462
2021-08-10,MCHI,71.8832,72.4379,71.6956,72.389,2862072.5219003
2021-08-10,QQQ,364.819,367.524,363.611,367.23400000000004,35325102.140379995
2021-08-10,AAPL,144.799,146.876,144.499,145.628,69409855.47882299
2021-08-10,BABA,195.73,198.45,195.0727,197.27,9983680.0
2021-08-10,TSLA,236.66299999999998,238.863,233.96,237.997,40296915.0
2021-08-10,META,361.13,364.1,359.0435,361.825,7469878.0
2021-08-10,XOM,54.8331,55.0027,54.0028,54.1165,17337786.508322
2021-08-10,AMZN,166.03400000000002,167.9,165.75,167.25099999999998,48251020.0
2021-08-10,GOOGL,136.80700000000002,137.77200000000002,136.364,137.342,19414080.0
2021-08-11,DIA,354.27,354.45,353.04,353.28,3429007.8663442
2021-08-11,SPY,437.536,437.63599999999997,436.39099999999996,437.57599999999996,44662062.63599
2021-08-11,MCHI,72.0518,72.6564,71.7006,72.5965,2138959.4534648997
2021-08-11,QQQ,364.19,366.625,362.833,366.116,34439244.599317
2021-08-11,AAPL,145.049,145.907,144.72899999999998,145.238,48765198.660177
2021-08-11,BABA,194.86,196.92,194.73,196.6,8985075.0
2021-08-11,TSLA,235.94,238.393,234.737,237.57,29401674.0
2021-08-11,META,359.96,362.36,357.81,362.1,8400332.0
2021-08-11,XOM,54.9929,55.135,54.3988,54.8419,19394510.140649
2021-08-11,AMZN,164.606,166.885,163.89,166.572,58944980.0
2021-08-11,GOOGL,136.279,137.68200000000002,136.27200000000002,137.18200000000002,15352000.0
2021-08-12,DIA,354.56,354.579,353.07,354.52,3132804.1924546002
2021-08-12,SPY,438.861,439.0,436.431,437.38699999999994,39497553.284126
2021-08-12,MCHI,70.8935,71.2696,70.6551,71.1709,3241688.6152854
2021-08-12,QQQ,365.50699999999995,365.87699999999995,362.30400000000003,363.671,26147702.056206
2021-08-12,AAPL,148.054,148.214,145.029,145.378,74192537.67982
2021-08-12,BABA,191.66,192.98,189.685,191.17,12885440.0
2021-08-12,TSLA,240.75,240.933,233.13299999999998,235.447,53045058.0
2021-08-12,META,362.65,363.0,357.11,358.45,7175206.0
2021-08-12,XOM,54.8684,55.2899,54.4096,54.9164,20097071.728044
2021-08-12,AMZN,165.175,165.726,163.484,164.5,46476460.0
2021-08-12,GOOGL,137.194,137.3,135.42600000000002,135.976,16518860.0
2021-08-13,DIA,354.719,355.699,354.33,355.17900000000003,2419519.5586176002
2021-08-13,SPY,439.647,439.667,438.82099999999997,439.339,40032911.295325
2021-08-13,MCHI,70.5164,70.7249,70.1802,70.6261,3250088.1771458997
2021-08-13,QQQ,366.795,367.134,365.358,365.86699999999996,19443136.169678
2021-08-13,AAPL,148.264,148.614,147.435,148.134,59707720.358091004
2021-08-13,BABA,188.62,189.26,186.71,188.61,15376980.0
2021-08-13,TSLA,239.05700000000002,243.3,238.113,241.237,50194401.0
2021-08-13,META,363.18,364.6607,361.48,362.97,7195724.0
2021-08-13,XOM,54.3135,54.6008,53.8635,54.5626,20970401.400255
2021-08-13,AMZN,164.69799999999998,165.303,164.15,165.28400000000002,41133980.0
2021-08-13,GOOGL,137.72799999999998,137.856,137.033,137.25,15947440.0
2021-08-16,DIA,355.899,355.92900000000003,352.001,353.74,3644759.4058407005
2021-08-16,SPY,440.68300000000005,440.82199999999995,436.64,438.283,74984769.877375
2021-08-16,MCHI,69.1695,69.4668,68.8533,69.398,2857553.9986465
2021-08-16,QQQ,366.955,366.995,361.705,365.647,35237932.9039
2021-08-16,AAPL,150.281,150.351,145.658,147.705,104139079.42022
2021-08-16,BABA,182.71,186.26,181.51,185.0,21044107.0
2021-08-16,TSLA,228.72299999999998,236.5,225.467,235.023,69309909.0
2021-08-16,META,366.56,366.95,357.38,362.52,11232269.0
2021-08-16,XOM,53.5195,53.6626,52.8822,53.5959,17736523.508997
2021-08-16,AMZN,164.95,165.0,160.556,164.15,66569880.0
2021-08-16,GOOGL,138.31,138.362,135.299,137.525,22398360.0
2021-08-17,DIA,353.17,354.0,350.851,353.25,5029088.751875901
2021-08-17,SPY,437.795,438.711,434.649,437.994,93995027.52931899
2021-08-17,MCHI,67.1892,67.8626,66.9118,67.0355,6238914.8987267
2021-08-17,QQQ,363.711,365.12800000000004,361.236,364.13,45041653.600692
2021-08-17,AAPL,149.35299999999998,150.84,148.254,149.392,92746548.50110601
2021-08-17,BABA,173.73,177.89,173.15,175.92,40557975.0
2021-08-17,TSLA,221.903,224.86,216.28,224.217,71163837.0
2021-08-17,META,358.45,364.67,355.07,362.98,12328737.0
2021-08-17,XOM,53.1557,53.8606,52.6156,53.0989,16978324.84108
2021-08-17,AMZN,162.09799999999998,164.024,161.284,163.875,67758440.0
2021-08-17,GOOGL,136.662,138.266,136.082,137.75,21715200.0
2021-08-18,DIA,349.462,353.38,349.23199999999997,351.961,4045653.4979912993
2021-08-18,SPY,433.01599999999996,438.37300000000005,432.75699999999995,436.73,90625668.997146
2021-08-18,MCHI,67.6451,68.3425,67.6451,67.8227,5343136.7080022
2021-08-18,QQQ,360.218,364.599,359.87800000000004,363.17199999999997,38755111.704217
2021-08-18,AAPL,145.548,149.882,145.338,148.963,86809722.352649
2021-08-18,BABA,172.35,175.36,172.11,174.1,34339832.0
2021-08-18,TSLA,229.66299999999998,231.923,223.11700000000002,223.24900000000002,61048125.0
2021-08-18,META,355.45,359.86,355.15,356.25,10042381.0
2021-08-18,XOM,52.0372,53.39,51.9597,53.0204,22880585.390214
2021-08-18,AMZN,160.061,162.705,160.0,162.099,56086220.0
2021-08-18,GOOGL,135.44899999999998,137.10399999999998,135.322,136.5,19258940.0
2021-08-19,DIA,348.82199999999995,349.82199999999995,346.653,346.673,5452495.395697099
2021-08-19,SPY,433.673,434.93800000000005,429.98900000000003,430.12800000000004,94135311.05124499
2021-08-19,MCHI,65.9111,66.6145,65.6936,66.1496,5188566.7277499
2021-08-19,QQQ,361.964,363.661,357.98199999999997,358.231,48767612.952004
2021-08-19,AAPL,145.887,147.166,143.7,144.23,87447597.167812
2021-08-19,BABA,160.55,167.2644,159.51,166.7,66662953.0
2021-08-19,TSLA,224.49,228.85,222.53,226.07,42940458.0
2021-08-19,META,355.12,357.57,351.0,351.345,12004535.0
2021-08-19,XOM,50.449,51.3814,49.8452,51.1568,32322121.348377
2021-08-19,AMZN,159.388,161.65,159.123,159.701,75657240.0
2021-08-19,GOOGL,135.68,136.35299999999998,134.25,134.436,21782540.0
2021-08-20,DIA,350.501,351.091,347.87199999999996,348.32199999999995,3401191.0641756
2021-08-20,SPY,437.12800000000004,437.467,433.524,434.041,73035217.697945
2021-08-20,MCHI,65.4951,66.2873,65.2976,65.3564,4444716.3639287
2021-08-20,QQQ,365.707,366.116,362.733,363.05199999999996,39704427.99256
2021-08-20,AAPL,147.355,147.665,145.967,146.616,60888922.839251004
2021-08-20,BABA,157.96,166.93,155.5,164.12,75948868.0
2021-08-20,TSLA,226.753,230.71,224.567,227.61700000000002,44525595.0
2021-08-20,META,359.37,359.9898,353.31,354.6,8697667.0
2021-08-20,XOM,50.4578,50.8353,49.855,50.0079,17683459.017387
2021-08-20,AMZN,159.998,160.39,158.78799999999998,160.194,67168560.0
2021-08-20,GOOGL,137.43,137.554,135.25,136.0,31193160.0
2021-08-23,DIA,352.79,353.64,352.26,352.3,3576009.2363807997
2021-08-23,SPY,440.972,441.93699999999995,437.208,438.91,55756695.591089
2021-08-23,MCHI,66.9218,67.0056,65.8812,66.1586,8015063.396533701
2021-08-23,QQQ,371.17699999999996,371.865,366.765,366.775,34222987.70476
2021-08-23,AAPL,148.873,149.35299999999998,147.056,147.475,60468762.02166
2021-08-23,BABA,161.06,161.47,152.8,159.28,88699153.0
2021-08-23,TSLA,235.433,237.377,226.917,228.481,60794577.0
2021-08-23,META,363.35,365.69,359.1,359.44,10942007.0
2021-08-23,XOM,52.5342,52.6774,51.6156,51.6156,22611015.406303
2021-08-23,AMZN,163.29399999999998,164.045,160.5,160.595,65362620.0
2021-08-23,GOOGL,140.041,140.874,137.608,137.969,28453400.0
2021-08-24,DIA,353.08,353.82,352.96,353.42,1985130.2550515
2021-08-24,SPY,441.67800000000005,442.246,441.131,441.67800000000005,39297031.17686
2021-08-24,MCHI,69.843,69.8879,68.8333,68.9022,6244367.5975955995
2021-08-24,QQQ,372.30400000000003,372.923,371.306,371.775,21853115.779137
2021-08-24,AAPL,148.783,150.02200000000002,148.314,148.614,48878796.234757
2021-08-24,BABA,171.7,174.1515,168.1575,169.04,62786404.0
2021-08-24,TSLA,236.16299999999998,238.407,234.213,236.893,39249213.0
2021-08-24,META,365.51,367.9559,361.84,363.66,9235148.0
2021-08-24,XOM,52.9646,53.4332,52.6303,52.8979,18725844.09528
2021-08-24,AMZN,165.28900000000002,165.775,163.72899999999998,164.0,51036820.0
2021-08-24,GOOGL,141.262,142.08,140.338,140.612,19267220.0
2021-08-25,DIA,353.51,354.37,352.26,353.12,2439312.9566003
2021-08-25,SPY,442.594,443.13199999999995,441.47900000000004,441.87800000000004,41107473.893722
2021-08-25,MCHI,69.3182,69.4269,68.9121,69.4269,4735010.4339676
2021-08-25,QQQ,372.73400000000004,373.32199999999995,371.785,372.564,20554942.198876
2021-08-25,AAPL,147.525,149.482,146.966,148.97299999999998,59321858.117079005
2021-08-25,BABA,169.1,169.61,166.08,168.7,26055352.0
2021-08-25,TSLA,237.067,238.99,234.667,235.67700000000002,37936686.0
2021-08-25,META,368.39,370.86,365.4,365.6,9684519.0
2021-08-25,XOM,53.0606,53.3567,52.495,52.8489,13870508.906848
2021-08-25,AMZN,164.959,166.05,164.308,165.493,33606120.0
2021-08-25,GOOGL,142.079,142.189,141.376,141.625,15851480.0
2021-08-26,DIA,351.501,354.33,351.411,353.8,3014639.0571137
2021-08-26,SPY,439.986,442.555,439.88599999999997,442.316,58653949.689868994
2021-08-26,MCHI,68.2487,68.8333,68.1898,68.7046,2592599.9433326
2021-08-26,QQQ,370.37800000000004,372.55400000000003,369.92900000000003,371.855,29294458.190865997
2021-08-26,AAPL,146.70600000000002,148.284,146.686,147.535,48869512.356814004
2021-08-26,BABA,165.24,168.45,164.82,167.46,18816499.0
2021-08-26,TSLA,233.72,238.467,232.54,236.10299999999998,39642876.0
2021-08-26,META,364.38,369.44,364.13,368.375,7888683.0
2021-08-26,XOM,52.342,53.1361,52.2617,52.8117,12378242.087796
2021-08-26,AMZN,165.8,166.6,164.8,164.95,41975220.0
2021-08-26,GOOGL,141.44,142.418,141.357,141.75,20609320.0
2021-08-27,DIA,353.9,354.18,351.991,351.991,3169660.8300627996
2021-08-27,SPY,443.91900000000004,444.31699999999995,440.772,440.832,78336122.81829101
2021-08-27,MCHI,68.3185,68.5649,67.9913,68.4662,2459251.3859576
2021-08-27,QQQ,373.971,374.49,370.528,371.017,27254662.789577
2021-08-27,AAPL,147.765,147.915,146.017,146.656,56115079.89945699
2021-08-27,BABA,159.47,161.7699,158.55,159.99,31718050.0
2021-08-27,TSLA,237.30700000000002,238.333,234.033,235.0,41501289.0
2021-08-27,META,372.63,373.74,364.08,365.1,11219142.0
2021-08-27,XOM,53.3567,53.7812,53.0028,53.0028,16538073.477369001
2021-08-27,AMZN,167.482,167.61599999999999,165.688,166.662,48047380.0
2021-08-27,GOOGL,144.004,144.512,141.497,141.65200000000002,28780200.0
2021-08-30,DIA,353.42,354.55,353.22,354.29,2486701.062521
2021-08-30,SPY,445.87,446.69699999999995,444.37699999999995,444.63599999999997,49046704.314401
2021-08-30,MCHI,68.5759,68.6547,67.5952,68.1499,3932597.6833607
2021-08-30,QQQ,378.173,378.67199999999997,374.76,374.78,27446636.095428
2021-08-30,AAPL,152.278,152.638,147.775,148.164,91466403.774209
2021-08-30,BABA,162.29,163.29,158.23,160.17,23769393.0
2021-08-30,TSLA,243.637,243.667,237.577,238.238,55812660.0
2021-08-30,META,380.66,381.49,370.52,372.56,13547261.0
2021-08-30,XOM,52.7734,53.9018,52.7352,53.8067,14723209.924981
2021-08-30,AMZN,171.079,172.25,167.761,167.87099999999998,63844880.0
2021-08-30,GOOGL,144.59,145.97,144.16299999999998,144.4,24434200.0
2021-08-31,DIA,353.26,354.13,352.52,353.14,2919350.6279476
2021-08-31,SPY,445.223,446.119,444.586,445.781,60145555.446835
